uid,session_id,timestamp,event_type,screen_x,screen_y,distance,interval,speed,isFraud
d7f6f4d9-cc2e-4c2b-9ebe-e91d92dfb518,session_user_20_4,1.66E+12,Key Press,593,277,0,0,,0
0af2fa0b-d7ea-41ed-96af-d956a8bf29e1,session_user_20_4,1.66E+12,Scroll Up,568,526.4,250.6498753,182559358,1.37E-06,0
912e414d-0665-475d-b8cb-294a6cd4f67f,session_user_20_4,1.66E+12,Mouse Click,526.4,383.2,149.1200858,242174201,6.16E-07,0
a6be1cd4-bd68-4c19-9160-4b512e64b27d,session_user_20_4,1.66E+12,Mouse Click,506,142,242.0611493,94818734,2.55E-06,0
cc9882ee-4518-4550-8089-78125fcbcc59,session_user_20_4,1.66E+12,Mouse Click,905.4269,504.4128,539.337451,7071053,7.63E-05,0
8dd53fcb-7ec2-4ce2-9c7e-650d07fa6301,session_user_20_4,1.66E+12,Key Press,839.20703,177.60156,333.452632,152660603,2.18E-06,0
500253c7-ce72-4f10-968e-880c6ac63ee5,session_user_20_4,1.66E+12,Key Press,940.4219,224.46484,111.5375135,1287,0.086664735,0
2ce8a3d3-cdae-4a01-875e-ca5dd42ec43e,session_user_20_4,1.66E+12,Mouse Click,1424.4688,398.40234,514.3497403,24102544,2.13E-05,0
f117a26d-154e-4607-a359-67207f5fbaa5,session_user_20_4,1.66E+12,Mouse Click,391,252,1043.78705,13395475,7.79E-05,0
eeffd425-c526-430c-8642-43d176c39300,session_user_20_4,1.66E+12,Mouse Click,1231.505,822.00793,1015.557825,255518830,3.97E-06,0
6138fc86-4d9e-47e7-8c67-b9f06202a0a4,session_user_20_5,1.66E+12,Scroll Up,532,521,0,0,,0
14b85c7c-5345-44d9-8933-eab0237df6a7,session_user_20_5,1.66E+12,Mouse Click,74,156,585.6526274,166563128,3.52E-06,0
8fbd6349-d6c4-469e-9580-f0502d311e08,session_user_20_5,1.66E+12,Mouse Click,340,372,342.6543448,135126151,2.54E-06,0
c7afb80c-22be-47f9-80a2-d15574ff3c81,session_user_20_5,1.66E+12,Mouse Click,632,884,589.4132676,44089871,1.34E-05,0
e6999dd6-2515-45e8-8548-729916b2531e,session_user_20_5,1.66E+12,Key Press,333.33334,151.33334,791.2030134,172874417,4.58E-06,0
36def374-65fa-4b75-90d8-5d0acf3d105f,session_user_20_5,1.66E+12,Mouse Click,476,546.6667,420.2882837,3163047,0.000132874,0
b7e29110-39c3-4909-b5a2-b4e8ada04c89,session_user_20_5,1.66E+12,Mouse Click,1132,596,657.8523957,2636497,0.000249518,0
10f71ce9-a78a-4c81-846e-591e2638c219,session_user_20_5,1.66E+12,Scroll Up,963.2,364.80002,286.2636385,3839299,7.46E-05,0
e981d4ce-6cee-48b2-97d2-59c8047a4108,session_user_20_5,1.66E+12,Mouse Click,21.6,87.200005,981.6681355,2731680,0.000359364,0
7efc076e-0bb3-4ad4-9db6-2981858a3c97,session_user_20_5,1.66E+12,Mouse Click,570,272,578.6999206,454332264,1.27E-06,0
